business_id,name,category,brand,lat,lon,geom,address,city,state,zip,address_norm,phone,website,present_in,def,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,search_tsv,last_seen_at,last_seen_src,liveness,live_state,live_presence,live_sources,live_corrob,live_reasons
biz_1a983d0bbe172478,Citrine,restaurant,,40.71670150756836,-74,POINT(-74 40.71670150756836),Mindful Market #2 Canewood St. Thomas,New York,NY,BB11005,,+12466294259,http://www.citrinesalads.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71670150756836, ""lon"": -74, ""zip"": ""BB11005"", ""city"": ""New York"", ""name"": ""Citrine"", ""brand"": null, ""phone"": ""+12466294259"", ""state"": ""NY"", ""address"": ""Mindful Market #2 Canewood St. Thomas"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.citrinesalads.com/"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.3909553289413452, ""category_source"": ""restaurant"", ""source_record_id"": ""46cd8444-c3f8-46b3-b84d-d8a33686a7c0""}}",'citrin':1 'new':2 'york':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1a9991469caeee76,Starbucks Reserve,cafe,,40.73003005981445,-73.99424743652344,POINT(-73.99424743652344 40.73003005981445),10 Waverly Pl,New York,NY,10003,,9292590304,http://www.starbucks.com/store/1015672/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.73003005981445, ""lon"": -73.99424743652344, ""zip"": ""10003"", ""city"": ""New York"", ""name"": ""Starbucks Reserve"", ""brand"": null, ""phone"": ""9292590304"", ""state"": ""NY"", ""address"": ""10 Waverly Pl"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.starbucks.com/store/1015672/"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9655, ""category_source"": ""coffee_shop"", ""source_record_id"": ""80282aab-b8db-45de-851b-20d6a08fc9cf""}}",'new':3 'reserv':2 'starbuck':1 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1a9dae578e89bec5,Red Square Café,restaurant,,40.71723937988281,-74.0002670288086,POINT(-74.0002670288086 40.71723937988281),150 Centre St,New York,NY,10013-4103,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.71723937988281, ""lon"": -74.0002670288086, ""zip"": ""10013-4103"", ""city"": ""New York"", ""name"": ""Red Square Café"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""150 Centre St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""1ff3470c-c494-44e3-8f06-90a37312f72d""}}",'café':3 'new':4 'red':1 'squar':2 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1a9dd44878d4850a,Prime Rib NYC,fast_food,,40.73514175415039,-74.00069427490234,POINT(-74.00069427490234 40.73514175415039),4 Charles St,New York,NY,10014-3004,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.73514175415039, ""lon"": -74.00069427490234, ""zip"": ""10014-3004"", ""city"": ""New York"", ""name"": ""Prime Rib NYC"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""4 Charles St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""fast_food"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.7195048928260803, ""category_source"": ""fast_food_restaurant"", ""source_record_id"": ""128ee59d-0692-42a5-b000-f91bbd2df344""}}",'new':4 'nyc':3 'prime':1 'rib':2 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1aa767d693ab6991,"Amazing Choice Pharmacy, Inc",pharmacy,,40.71566390991211,-73.9974136352539,POINT(-73.9974136352539 40.71566390991211),6B Elizabeth St,New York,NY,10013-4802,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.71566390991211, ""lon"": -73.9974136352539, ""zip"": ""10013-4802"", ""city"": ""New York"", ""name"": ""Amazing Choice Pharmacy, Inc"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""6B Elizabeth St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""pharmacy"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.75, ""category_source"": ""pharmacy"", ""source_record_id"": ""28335257-c2e4-49c1-8b06-ee6567742a97""}}",'amaz':1 'choic':2 'inc':4 'new':5 'pharmaci':3 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1ac2ec84db43c7d1,Justine's on Hudson,restaurant,,40.73368453979492,-74.00607299804688,POINT(-74.00607299804688 40.73368453979492),518 Hudson St,New York,NY,10014-2854,,+16466495271,https://www.justinesonhudson.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.73368453979492, ""lon"": -74.00607299804688, ""zip"": ""10014-2854"", ""city"": ""New York"", ""name"": ""Justine's on Hudson"", ""brand"": null, ""phone"": ""+16466495271"", ""state"": ""NY"", ""address"": ""518 Hudson St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.justinesonhudson.com/"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""restaurant"", ""source_record_id"": ""e40be190-4dff-4ae7-bc55-5f46c05b1e80""}}",'hudson':4 'justin':1 'new':5 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1ad22591a61662c0,Legal Grounds,cafe,,40.71580505371094,-74.04153442382812,POINT(-74.04153442382812 40.71580505371094),170 Grand St,Jersey City,NJ,07302-4800,,+12015338484,http://www.legalgroundscoffeeco.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71580505371094, ""lon"": -74.04153442382812, ""zip"": ""07302-4800"", ""city"": ""Jersey City"", ""name"": ""Legal Grounds"", ""brand"": null, ""phone"": ""+12015338484"", ""state"": ""NJ"", ""address"": ""170 Grand St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.legalgroundscoffeeco.com/"", ""category"": ""cafe"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9626645445823669, ""category_source"": ""coffee_shop"", ""source_record_id"": ""7e54f485-1607-410e-9fc5-ac5b028ff6c2""}}",'citi':4 'ground':2 'jersey':3 'legal':1,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1ae06ac7e758e152,"Nk Liquidation, Inc., F/k/a Nell's, Inc.",grocery,,40.70677947998047,-74.00989532470703,POINT(-74.00989532470703 40.70677947998047),40 Wall St Fl 37,New York,NY,10005-1381,,+12127659100,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.70677947998047, ""lon"": -74.00989532470703, ""zip"": ""10005-1381"", ""city"": ""New York"", ""name"": ""Nk Liquidation, Inc., F/k/a Nell's, Inc."", ""brand"": null, ""phone"": ""+12127659100"", ""state"": ""NY"", ""address"": ""40 Wall St Fl 37"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""grocery"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""grocery_store"", ""source_record_id"": ""d624d90d-a0d3-4f61-aef7-7b5378da3577""}}","'f/k/a':4 'inc':3,7 'liquid':2 'nell':5 'new':8 'nk':1 'york':9",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1b060684ce4cd980,Hot Pot Best,restaurant,,40.716819763183594,-74.0384750366211,POINT(-74.0384750366211 40.716819763183594),95 Montgomery St,Jersey City,NJ,07302,,2013336866,"",{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.716819763183594, ""lon"": -74.0384750366211, ""zip"": ""07302"", ""city"": ""Jersey City"", ""name"": ""Hot Pot Best"", ""brand"": null, ""phone"": ""2013336866"", ""state"": ""NJ"", ""address"": ""95 Montgomery St"", ""release"": ""2026-07-22.0"", ""website"": """", ""category"": ""restaurant"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""restaurant"", ""source_record_id"": ""174fac88-5a05-4d02-9b50-c44954410afd""}}",'best':3 'citi':5 'hot':1 'jersey':4 'pot':2,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1b4c85c812253952,Bitcoin Depot - Bitcoin ATM,atm_bank,,40.72683334350586,-74.03799438476562,POINT(-74.03799438476562 40.72683334350586),30 Mall Dr W,Jersey City,NJ,07310,,6784359604,https://branches.bitcoindepot.com/nj/jersey-city/bitcoin-atm/9000750003?utm_source=Bing&utm_medium=local&utm_campaign=bing-local,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72683334350586, ""lon"": -74.03799438476562, ""zip"": ""07310"", ""city"": ""Jersey City"", ""name"": ""Bitcoin Depot - Bitcoin ATM"", ""brand"": null, ""phone"": ""6784359604"", ""state"": ""NJ"", ""address"": ""30 Mall Dr W"", ""release"": ""2026-07-22.0"", ""website"": ""https://branches.bitcoindepot.com/nj/jersey-city/bitcoin-atm/9000750003?utm_source=Bing&utm_medium=local&utm_campaign=bing-local"", ""category"": ""atm_bank"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9831780560612678, ""category_source"": ""atms"", ""source_record_id"": ""4d139db2-e143-4268-9308-79db0ebb4f4b""}}","'atm':4 'bitcoin':1,3 'citi':6 'depot':2 'jersey':5",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1b605779e218a8c9,Starbucks,cafe,Starbucks,40.72574996948242,-74.00554656982422,POINT(-74.00554656982422 40.72574996948242),150 Varick St,New York,NY,10013-1218,,+16462309816,https://www.starbucks.com/store-locator/store/8947/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,78,65,100,100,50,{},"{""overture"": {""lat"": 40.72574996948242, ""lon"": -74.00554656982422, ""zip"": ""10013-1218"", ""city"": ""New York"", ""name"": ""Starbucks"", ""brand"": ""Starbucks"", ""phone"": ""+16462309816"", ""state"": ""NY"", ""address"": ""150 Varick St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.starbucks.com/store-locator/store/8947/"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""coffee_shop"", ""source_record_id"": ""827a16f2-4939-449c-829e-f5eddaf71464""}}","'new':3 'starbuck':1,2 'york':4",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1b9bef07b77d6b92,Babs,restaurant,,40.72819900512695,-74.00189208984375,POINT(-74.00189208984375 40.72819900512695),72 Macdougal St,New York,NY,10012,,(212) 601-2835,https://babsnyc.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72819900512695, ""lon"": -74.00189208984375, ""zip"": ""10012"", ""city"": ""New York"", ""name"": ""Babs"", ""brand"": null, ""phone"": ""(212) 601-2835"", ""state"": ""NY"", ""address"": ""72 Macdougal St"", ""release"": ""2026-07-22.0"", ""website"": ""https://babsnyc.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""restaurant"", ""source_record_id"": ""f6816e1a-14fb-4162-a31d-7100640fc3fa""}}",'bab':1 'new':2 'york':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1ba69e0958495fa4,Prime Restaurant Group Jersey City Llc,restaurant,,40.72467041015625,-74.03617858886719,POINT(-74.03617858886719 40.72467041015625),485 Washington Blvd,Jersey City,NJ,07310-1972,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.72467041015625, ""lon"": -74.03617858886719, ""zip"": ""07310-1972"", ""city"": ""Jersey City"", ""name"": ""Prime Restaurant Group Jersey City Llc"", ""brand"": null, ""phone"": null, ""state"": ""NJ"", ""address"": ""485 Washington Blvd"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""0471b550-07c9-4a11-80cf-bac697fa9a1d""}}","'citi':5,8 'group':3 'jersey':4,7 'llc':6 'prime':1 'restaur':2",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1ba9ac073278cae2,Christos Anesti Llc,restaurant,,40.72688293457031,-74.0467300415039,POINT(-74.0467300415039 40.72688293457031),301 8th St,Jersey City,NJ,07302-1903,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.72688293457031, ""lon"": -74.0467300415039, ""zip"": ""07302-1903"", ""city"": ""Jersey City"", ""name"": ""Christos Anesti Llc"", ""brand"": null, ""phone"": null, ""state"": ""NJ"", ""address"": ""301 8th St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""d57a9d4d-15fe-4294-81da-647c82e22b52""}}",'anesti':2 'christo':1 'citi':5 'jersey':4 'llc':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1bbf194ace7c8f56,CC's Café,cafe,,40.73286056518555,-74.00653839111328,POINT(-74.00653839111328 40.73286056518555),496 Hudson St,New York,NY,10014,,(646) 638-2800,http://ccscafenyc.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.73286056518555, ""lon"": -74.00653839111328, ""zip"": ""10014"", ""city"": ""New York"", ""name"": ""CC's Café"", ""brand"": null, ""phone"": ""(646) 638-2800"", ""state"": ""NY"", ""address"": ""496 Hudson St"", ""release"": ""2026-07-22.0"", ""website"": ""http://ccscafenyc.com"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""cafe"", ""source_record_id"": ""e8a912dd-8fe7-4195-a304-b6c163aaf1f1""}}",'café':3 'cc':1 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1bd47502f86fda9f,M XX Cafe / 亂泡,cafe,,40.71794128417969,-73.99539947509766,POINT(-73.99539947509766 40.71794128417969),106 Bowery,New York,NY,10013-4727,,+12122267826,https://mxxcafe.netwaiter.com/new-york/about/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71794128417969, ""lon"": -73.99539947509766, ""zip"": ""10013-4727"", ""city"": ""New York"", ""name"": ""M XX Cafe / 亂泡"", ""brand"": null, ""phone"": ""+12122267826"", ""state"": ""NY"", ""address"": ""106 Bowery"", ""release"": ""2026-07-22.0"", ""website"": ""https://mxxcafe.netwaiter.com/new-york/about/"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.4333581328392029, ""category_source"": ""coffee_shop"", ""source_record_id"": ""1138d36e-c6ec-453f-88fb-c782ce797e96""}}",'cafe':3 'm':1 'new':5 'xx':2 'york':6 '亂泡':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1bdf7591894175ad,Bosco,restaurant,,40.72881317138672,-74.00027465820312,POINT(-74.00027465820312 40.72881317138672),169 Bleecker St,New York,NY,10012,,,https://www.bosconyc.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.72881317138672, ""lon"": -74.00027465820312, ""zip"": ""10012"", ""city"": ""New York"", ""name"": ""Bosco"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""169 Bleecker St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.bosconyc.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9583381414413452, ""category_source"": ""restaurant"", ""source_record_id"": ""40ba36ea-3f51-45e8-9ca6-929fa880facc""}}",'bosco':1 'new':2 'york':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1bedb03d2fd82c31,Growth BTM Bitcoin ATM,atm_bank,,40.72065353393555,-74.04466247558594,POINT(-74.04466247558594 40.72065353393555),159 Newark Ave,Jersey City,NJ,07302,,2016772646,https://growthbtm.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72065353393555, ""lon"": -74.04466247558594, ""zip"": ""07302"", ""city"": ""Jersey City"", ""name"": ""Growth BTM Bitcoin ATM"", ""brand"": null, ""phone"": ""2016772646"", ""state"": ""NJ"", ""address"": ""159 Newark Ave"", ""release"": ""2026-07-22.0"", ""website"": ""https://growthbtm.com/"", ""category"": ""atm_bank"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.85, ""category_source"": ""atms"", ""source_record_id"": ""56a3ee12-b8ef-4076-aeaf-49676cd64675""}}",'atm':4 'bitcoin':3 'btm':2 'citi':6 'growth':1 'jersey':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1c066246e06490c0,Front/row - Sth/st/seaprt/nyc,restaurant,,40.707008361816406,-74.0035629272461,POINT(-74.0035629272461 40.707008361816406),19 Fulton St,New York,NY,10038-2100,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.707008361816406, ""lon"": -74.0035629272461, ""zip"": ""10038-2100"", ""city"": ""New York"", ""name"": ""Front/row - Sth/st/seaprt/nyc"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""19 Fulton St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""9fe557d9-3511-4b75-8311-301cac16d633""}}",'front/row':1 'new':3 'sth/st/seaprt/nyc':2 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1c0fa0853c789e42,Blue Dove Coffee,cafe,,40.71985626220703,-74.00227355957031,POINT(-74.00227355957031 40.71985626220703),307 Canal St,Canal Street,NY,10013,,+16469390937,http://bluedovecoffee.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71985626220703, ""lon"": -74.00227355957031, ""zip"": ""10013"", ""city"": ""Canal Street"", ""name"": ""Blue Dove Coffee"", ""brand"": null, ""phone"": ""+16469390937"", ""state"": ""NY"", ""address"": ""307 Canal St"", ""release"": ""2026-07-22.0"", ""website"": ""http://bluedovecoffee.com/"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9722161889076233, ""category_source"": ""coffee_shop"", ""source_record_id"": ""62f2aae1-0c85-46aa-b308-5842be266f30""}}",'blue':1 'canal':4 'coffe':3 'dove':2 'street':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_1c1433d8a69ca81e,East Broadway Pharmacy,pharmacy,,40.713897705078125,-73.99341583251953,POINT(-73.99341583251953 40.713897705078125),98 E Broadway,New York,NY,10002-7093,,+12124316688,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.713897705078125, ""lon"": -73.99341583251953, ""zip"": ""10002-7093"", ""city"": ""New York"", ""name"": ""East Broadway Pharmacy"", ""brand"": null, ""phone"": ""+12124316688"", ""state"": ""NY"", ""address"": ""98 E Broadway"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""pharmacy"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.5535455942153931, ""category_source"": ""pharmacy"", ""source_record_id"": ""5eca1162-4928-455d-866f-b3ea4e0eedce""}}",'broadway':2 'east':1 'new':4 'pharmaci':3 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
