chain_site_id,spider,brand,name,street,city,state,phone,website,opening_hours,open_24h,lat,lon,geom,observed_at,run_id,ingested_at
fleetpride_us:HTE,fleetpride_us,FleetPride,FleetPride Parts,9133 Wallisville Rd,Houston,TX,+1 713-673-6400,https://branches.fleetpride.com/tx/houston/truckparts-hte.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,29.7920869,-95.2708925,POINT(-95.2708925 29.7920869),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:HTW,fleetpride_us,FleetPride,FleetPride Parts,"14900 Hempstead Rd, Suite 200",Houston,TX,+1 281-886-0026,https://branches.fleetpride.com/tx/houston/truckparts-htw.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,29.8661834,-95.5490954,POINT(-95.5490954 29.8661834),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:HUN,fleetpride_us,FleetPride,FleetPride Parts,2275 Jordan Ln NW,Huntsville,AL,+1 256-837-3133,https://branches.fleetpride.com/al/huntsville/truckparts-hun.html,Mo-Fr 07:30-17:00,,34.7516759,-86.636979,POINT(-86.636979 34.7516759),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:HYS,fleetpride_us,FleetPride,FleetPride Parts,1710B E 10th St,Hays,KS,+1 785-650-0155,https://branches.fleetpride.com/ks/hays/truckparts-hys.html,Mo-Fr 07:30-17:00,,38.8622705165245,-99.302424901958,POINT(-99.302424901958 38.8622705165245),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:HZP,fleetpride_us,FleetPride,FleetPride Parts,2201 Centerwood Dr.,Warren,MI,+1 248-548-7555,https://branches.fleetpride.com/mi/warren/truckparts-hzp.html,Mo-Fr 07:30-17:00,,42.4515602,-83.0840339,POINT(-83.0840339 42.4515602),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:IDF,fleetpride_us,FleetPride,FleetPride Parts,683 E Iona Rd,Idaho Falls,ID,+1 208-523-5822,https://branches.fleetpride.com/id/idahofalls/truckparts-idf.html,Mo-Fr 08:00-17:00,,43.5263129,-112.0198961,POINT(-112.0198961 43.5263129),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:IDF-SC,fleetpride_us,FleetPride,FleetPride Service Center,683 E Iona Rd,Idaho Falls,ID,+1 208-523-5822,https://branches.fleetpride.com/id/idahofalls/truckparts-idf-sc.html,Mo-Fr 08:00-17:00,,43.5263129,-112.0198961,POINT(-112.0198961 43.5263129),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:IDS-SC,fleetpride_us,FleetPride,FleetPride Service Center,4319 N Yellowstone Hwy,Idaho Falls,ID,+1 208-346-1331,https://branches.fleetpride.com/id/idahofalls/truckparts-ids-sc.html,Mo-Fr 08:00-17:00,,43.5374897,-111.9718098,POINT(-111.9718098 43.5374897),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:IND,fleetpride_us,FleetPride,FleetPride Parts,1140 S West St,Indianapolis,IN,+1 317-632-4487,https://branches.fleetpride.com/in/indianapolis/truckparts-ind.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,39.75219,-86.1688972,POINT(-86.1688972 39.75219),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:JAC,fleetpride_us,FleetPride,FleetPride Parts,150 Ellis Rd N,Jacksonville,FL,+1 904-786-4424,https://branches.fleetpride.com/fl/jacksonville/truckparts-jac.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,30.3283447,-81.7440972,POINT(-81.7440972 30.3283447),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:JAS-SC,fleetpride_us,FleetPride,FleetPride Service Center,5109 W Beaver St,Jacksonville,FL,+1 904-786-0400,https://branches.fleetpride.com/fl/jacksonville/truckparts-jas-sc.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,30.3278325,-81.7333452,POINT(-81.7333452 30.3278325),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:JCK,fleetpride_us,FleetPride,FleetPride Parts,2333 E High St,Jackson,MI,+1 517-783-4436,https://branches.fleetpride.com/mi/jackson/truckparts-jck.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,42.2326857,-84.3741951,POINT(-84.3741951 42.2326857),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:JOP,fleetpride_us,FleetPride,FleetPride Parts,622 S Prosperity,Joplin,MO,+1 417-626-2630,https://branches.fleetpride.com/mo/joplin/truckparts-jop.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,37.0789981,-94.4232086,POINT(-94.4232086 37.0789981),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:JOP-SC,fleetpride_us,FleetPride,FleetPride Service Center,622 S Prosperity,Joplin,MO,+1 417-626-2630,https://branches.fleetpride.com/mo/joplin/truckparts-jop-sc.html,Mo-Fr 08:00-17:00,,37.0789981,-94.4232086,POINT(-94.4232086 37.0789981),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:KAN,fleetpride_us,FleetPride,FleetPride Parts,3088 Route 219,Kane,PA,+1 814-778-5324,https://branches.fleetpride.com/pa/kane/truckparts-kan.html,Mo-Fr 08:00-17:00,,41.7112907,-78.6928979,POINT(-78.6928979 41.7112907),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:KAN-SC,fleetpride_us,FleetPride,FleetPride Service Center,3088 Route 219,Kane,PA,+1 814-778-5324,https://branches.fleetpride.com/pa/kane/truckparts-kan-sc.html,Mo-Fr 08:00-17:00,,41.7112907,-78.6928979,POINT(-78.6928979 41.7112907),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:KC,fleetpride_us,FleetPride,FleetPride Parts,1250 N Corrington Ave,Kansas City,MO,+1 816-231-8816,https://branches.fleetpride.com/mo/kansascity/truckparts-kc.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,39.128787,-94.4971998,POINT(-94.4971998 39.128787),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:KEA,fleetpride_us,FleetPride,FleetPride Parts,1010 Belleville Turnpike,Kearny,NJ,+1 201-998-2220,https://branches.fleetpride.com/nj/kearny/truckparts-kea.html,Mo-Fr 07:00-17:00; Sa 08:00-12:00,,40.7489109,-74.1049968,POINT(-74.1049968 40.7489109),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:KEE,fleetpride_us,FleetPride,FleetPride Parts,101 W Issert Dr,Kankakee,IL,+1 815-933-8846,https://branches.fleetpride.com/il/kankakee/truckparts-kee.html,Mo-Fr 07:00-17:00,,41.0691573,-87.8702426,POINT(-87.8702426 41.0691573),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:KEE-SC,fleetpride_us,FleetPride,FleetPride Service Center,101 W Issert Dr,Kankakee,IL,+1 815-933-8846,https://branches.fleetpride.com/il/kankakee/truckparts-kee-sc.html,Mo-Fr 08:00-17:00,,41.0691573,-87.8702426,POINT(-87.8702426 41.0691573),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:KIL,fleetpride_us,FleetPride,FleetPride Parts,502 State Highway 135 N,Kilgore,TX,+1 903-984-6821,https://branches.fleetpride.com/tx/kilgore/truckparts-kil.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,32.384187,-94.8839552,POINT(-94.8839552 32.384187),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:KLF,fleetpride_us,FleetPride,FleetPride Parts,1434 Main St,Klamath Falls,OR,+1 541-884-5103,https://branches.fleetpride.com/or/klamathfalls/truckparts-klf.html,Mo-Fr 08:00-17:00,,42.2280159,-121.7747777,POINT(-121.7747777 42.2280159),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:KNG,fleetpride_us,FleetPride,FleetPride Parts,2705 E Stone Dr,Kingsport,TN,+1 423-288-3222,https://branches.fleetpride.com/tn/kingsport/truckparts-kng.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,36.5500454,-82.4910964,POINT(-82.4910964 36.5500454),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:KNX,fleetpride_us,FleetPride,FleetPride Parts,4539 Rutledge Pike,Knoxville,TN,+1 865-525-2489,https://branches.fleetpride.com/tn/knoxville/truckparts-knx.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,36.0107039,-83.8715715,POINT(-83.8715715 36.0107039),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LA,fleetpride_us,FleetPride,FleetPride Parts,8410A Gavin Rd,Laredo,TX,+1 956-722-0761,https://branches.fleetpride.com/tx/laredo/truckparts-la.html,Mo-Fr 08:00-17:30; Sa 08:00-12:00,,27.609864,-99.5105166,POINT(-99.5105166 27.609864),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LAK,fleetpride_us,FleetPride,FleetPride Parts,"3030 Reynolds Rd, Suite 12",Lakeland,FL,+1 863-665-0081,https://branches.fleetpride.com/fl/lakeland/truckparts-lak.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,28.008325,-81.8905478,POINT(-81.8905478 28.008325),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LAN,fleetpride_us,FleetPride,FleetPride Parts,3113 Hubbard Rd,Landover,MD,+1 301-341-1881,https://branches.fleetpride.com/md/landover/truckparts-lan.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,38.9309771,-76.8720742,POINT(-76.8720742 38.9309771),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LAT,fleetpride_us,FleetPride,FleetPride Parts,1629 E Louise Ave,Lathrop,CA,+1 209-858-2564,https://branches.fleetpride.com/ca/lathrop/truckparts-lat.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,37.8121677,-121.2734597,POINT(-121.2734597 37.8121677),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LB,fleetpride_us,FleetPride,FleetPride Parts,6825 Cherry Ave,Long Beach,CA,+1 562-428-3696,https://branches.fleetpride.com/ca/longbeach/truckparts-lb.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,33.8790923,-118.1692608,POINT(-118.1692608 33.8790923),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LEO-SC,fleetpride_us,FleetPride,FleetPride Service Center,27 Zimmerman Rd,Leola,PA,+1 717-656-2366,https://branches.fleetpride.com/pa/leola/truckparts-leo-sc.html,Mo-Fr 07:00-17:00,,40.0903834,-76.1507479,POINT(-76.1507479 40.0903834),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LNS,fleetpride_us,FleetPride,FleetPride Parts,4501 S Creyts Rd,Lansing,MI,+1 517-322-2343,https://branches.fleetpride.com/mi/lansing/truckparts-lns.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,42.6874331,-84.6415846,POINT(-84.6415846 42.6874331),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LON,fleetpride_us,FleetPride,FleetPride Parts,2 Liberty Dr,Londonderry,NH,+1 603-437-1006,https://branches.fleetpride.com/nh/londonderry/truckparts-lon.html,Mo-Fr 07:00-17:00; Sa 08:00-12:00,,42.9151927,-71.3635566,POINT(-71.3635566 42.9151927),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LON-SC,fleetpride_us,FleetPride,FleetPride Service Center,2 Independence Dr,Londonderry,NH,+1 603-437-1006,https://branches.fleetpride.com/nh/londonderry/truckparts-lon-sc.html,Mo-Fr 08:00-17:00,,42.914789,-71.3622236,POINT(-71.3622236 42.914789),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LPT,fleetpride_us,FleetPride,FleetPride Parts,"1814 Highway 146 S, Suite 600",La Porte,TX,+1 832-430-6688,https://branches.fleetpride.com/tx/laporte/truckparts-lpt.html,Mo-Fr 08:00-17:00,,29.640111,-95.030556,POINT(-95.030556 29.640111),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LSV,fleetpride_us,FleetPride,FleetPride Parts,4670 Jennings Ln,Louisville,KY,+1 502-561-2200,https://branches.fleetpride.com/ky/louisville/truckparts-lsv.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,38.1854822,-85.6845379,POINT(-85.6845379 38.1854822),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LTR,fleetpride_us,FleetPride,FleetPride Parts,4614 Thibault Rd,Little Rock,AR,+1 501-313-5606,https://branches.fleetpride.com/ar/littlerock/truckparts-ltr.html,Mo-Fr 08:00-17:00,,34.7041769,-92.1910736,POINT(-92.1910736 34.7041769),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LTR-SC,fleetpride_us,FleetPride,FleetPride Service Center,4614 Thibault Rd,Little Rock,AR,+1 501-313-5606,https://branches.fleetpride.com/ar/littlerock/truckparts-ltr-sc.html,Mo-Fr 08:00-17:00,,34.7041769,-92.1910736,POINT(-92.1910736 34.7041769),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LUB,fleetpride_us,FleetPride,FleetPride Parts,4602 Avenue A,Lubbock,TX,+1 806-747-7767,https://branches.fleetpride.com/tx/lubbock/truckparts-lub.html,Mo-Fr 08:00-17:00; Sa 09:00-12:00,,33.5521086,-101.8363422,POINT(-101.8363422 33.5521086),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LUN,fleetpride_us,FleetPride,FleetPride Parts,100 Crawford St,Leominster,MA,+1 978-840-3629,https://branches.fleetpride.com/ma/leominster/truckparts-lun.html,Mo-Fr 07:30-17:00; Sa 08:00-11:00,,42.5452519,-71.7455313,POINT(-71.7455313 42.5452519),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LV,fleetpride_us,FleetPride,FleetPride Parts,"4436 Lawrence Street, Suite A & B",Las Vegas,NV,+1 702-734-3180,https://branches.fleetpride.com/nv/lasvegas/truckparts-lv.html,Mo-Fr 07:00-17:00,,36.2410816,-115.1205836,POINT(-115.1205836 36.2410816),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LVG-SC,fleetpride_us,FleetPride,FleetPride Service Center,185 Kyle-Wilson Rd,Longview,TX,+1 903-234-9051,https://branches.fleetpride.com/tx/longview/truckparts-lvg-sc.html,Mo-Fr 07:00-17:00,,32.4582648,-94.6654565,POINT(-94.6654565 32.4582648),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LVS-SC,fleetpride_us,FleetPride,FleetPride Service Center,355 Farmington Ave,Louisville,KY,+1 502-367-8700,https://branches.fleetpride.com/ky/louisville/truckparts-lvs-sc.html,Mo-Fr 08:00-17:00,,38.2001215,-85.7553692,POINT(-85.7553692 38.2001215),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LXG,fleetpride_us,FleetPride,FleetPride Parts,865 Nandino Blvd,Lexington,KY,+1 859-255-2356,https://branches.fleetpride.com/ky/lexington/truckparts-lxg.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,38.0789849,-84.4970639,POINT(-84.4970639 38.0789849),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LXG-SC,fleetpride_us,FleetPride,FleetPride Service Center,865 Nandino Blvd,Lexington,KY,+1 859-255-2356,https://branches.fleetpride.com/ky/lexington/truckparts-lxg-sc.html,Mo-Fr 07:30-17:00,,38.0789849,-84.4970639,POINT(-84.4970639 38.0789849),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:LYN,fleetpride_us,FleetPride,FleetPride Parts,3310 Mayflower Dr,Lynchburg,VA,+1 434-845-3302,https://branches.fleetpride.com/va/lynchburg/truckparts-lyn.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,37.3805534,-79.1591303,POINT(-79.1591303 37.3805534),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MAC,fleetpride_us,FleetPride,FleetPride Parts,2990 Broadway,Macon,GA,+1 478-781-5080,https://branches.fleetpride.com/ga/macon/truckparts-mac.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,32.8075054,-83.6396229,POINT(-83.6396229 32.8075054),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MAR,fleetpride_us,FleetPride,FleetPride Parts,9327 River Rd,Marcy,NY,+1 315-768-6951,https://branches.fleetpride.com/ny/marcy/truckparts-mar.html,Mo-Fr 07:00-17:00,,43.1383528,-75.270738,POINT(-75.270738 43.1383528),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MDF,fleetpride_us,FleetPride,FleetPride Parts,3070 Route 112,Medford,NY,+1 631-736-3434,https://branches.fleetpride.com/ny/medford/truckparts-mdf.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,40.8353134,-72.9966643,POINT(-72.9966643 40.8353134),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MED,fleetpride_us,FleetPride,FleetPride Parts,1290 Antelope Rd,Medford,OR,+1 541-538-2252,https://branches.fleetpride.com/or/medford/truckparts-med.html,Mo-Fr 08:00-17:00,,42.4270431,-122.8666705,POINT(-122.8666705 42.4270431),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MEM,fleetpride_us,FleetPride,FleetPride Parts,3259 Mill Branch Rd,Memphis,TN,+1 901-332-2489,https://branches.fleetpride.com/tn/memphis/truckparts-mem.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,35.059722,-90.0082335,POINT(-90.0082335 35.059722),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MES,fleetpride_us,FleetPride,FleetPride Parts,"634 E Baseline Rd, Suite 112",Mesa,AZ,+1 480-834-5004,https://branches.fleetpride.com/az/mesa/truckparts-mes.html,Mo-Fr 07:00-17:00,,33.3753413,-111.8385068,POINT(-111.8385068 33.3753413),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MFS-SC,fleetpride_us,FleetPride,FleetPride Service Center,110 Raymond St,Montour Falls,NY,+1 607-210-6222,https://branches.fleetpride.com/ny/montourfalls/truckparts-mfs-sc.html,Mo-Fr 08:00-17:00,,42.3392191,-76.8381753,POINT(-76.8381753 42.3392191),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MIA,fleetpride_us,FleetPride,FleetPride Parts,10210 NW South River Dr,Medley,FL,+1 305-557-2680,https://branches.fleetpride.com/fl/medley/truckparts-mia.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,25.8662584903197,-80.340432637526,POINT(-80.340432637526 25.8662584903197),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MID,fleetpride_us,FleetPride,FleetPride Parts,907 E Florida Ave,Midland,TX,+1 432-683-7944,https://branches.fleetpride.com/tx/midland/truckparts-mid.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,31.9897337,-102.0635269,POINT(-102.0635269 31.9897337),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MIR,fleetpride_us,FleetPride,FleetPride Parts,"4401 Etiwanda Ave, Suite A",Mira Loma,CA,+1 951-727-8988,https://branches.fleetpride.com/ca/miraloma/truckparts-mir.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,34.0083768,-117.5249099,POINT(-117.5249099 34.0083768),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MIT,fleetpride_us,FleetPride,FleetPride Parts,1419 E Spruce Street,Mitchell,SD,+1 605-996-8967,https://branches.fleetpride.com/sd/mitchell/truckparts-mit.html,Mo-Fr 07:00-17:00,,43.6872657,-98.0040392,POINT(-98.0040392 43.6872657),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MIT-SC,fleetpride_us,FleetPride,FleetPride Service Center,1419 E Spruce Street,Mitchell,SD,+1 605-996-8967,https://branches.fleetpride.com/sd/mitchell/truckparts-mit-sc.html,Mo-Fr 08:00-17:00,,43.6872657,-98.0040392,POINT(-98.0040392 43.6872657),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MKT,fleetpride_us,FleetPride,FleetPride Parts,2626 3rd Ave N,Mankato,MN,+1 507-412-5626,https://branches.fleetpride.com/mn/mankato/truckparts-mkt.html,Mo-Fr 07:30-17:00,,44.1944985,-93.9976498,POINT(-93.9976498 44.1944985),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MKT-SC,fleetpride_us,FleetPride,FleetPride Service Center,2626 3rd Ave N,Mankato,MN,+1 507-412-5626,https://branches.fleetpride.com/mn/mankato/truckparts-mkt-sc.html,Mo-Fr 08:00-17:00,,44.1944985,-93.9976498,POINT(-93.9976498 44.1944985),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MNR,fleetpride_us,FleetPride,FleetPride Parts,155 Corporate Blvd,Indian Trail,NC,+1 704-821-5670,https://branches.fleetpride.com/nc/indiantrail/truckparts-mnr.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,35.078698,-80.6581391,POINT(-80.6581391 35.078698),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MNT,fleetpride_us,FleetPride,FleetPride Parts,155 West Blvd,Montgomery,AL,+1 334-265-2489,https://branches.fleetpride.com/al/montgomery/truckparts-mnt.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,32.3665435,-86.3781432,POINT(-86.3781432 32.3665435),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MOB,fleetpride_us,FleetPride,FleetPride Parts,5245 Halls Mill Rd,Mobile,AL,+1 251-438-2489,https://branches.fleetpride.com/al/mobile/truckparts-mob.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,30.6024749,-88.161385,POINT(-88.161385 30.6024749),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MOB-SC,fleetpride_us,FleetPride,FleetPride Service Center,5245 Halls Mill Rd,Mobile,AL,+1 251-438-2489,https://branches.fleetpride.com/al/mobile/truckparts-mob-sc.html,Mo-Fr 08:00-17:00,,30.6024749,-88.161385,POINT(-88.161385 30.6024749),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MOD,fleetpride_us,FleetPride,FleetPride Parts,621 Kansas Ave,Modesto,CA,+1 209-549-4930,https://branches.fleetpride.com/ca/modesto/truckparts-mod.html,Mo-Fr 08:00-17:00,,37.6459621,-121.015504,POINT(-121.015504 37.6459621),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MOK,fleetpride_us,FleetPride,FleetPride Parts,19622 97th Ave,Mokena,IL,+1 708-479-7070,https://branches.fleetpride.com/il/mokena/truckparts-mok.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,41.5332621,-87.8545918,POINT(-87.8545918 41.5332621),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MOU,fleetpride_us,FleetPride,FleetPride Parts,"1017 N Main St, Suite A",Moultrie,GA,+1 229-890-3110,https://branches.fleetpride.com/ga/moultrie/truckparts-mou.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,31.1907006,-83.7895284,POINT(-83.7895284 31.1907006),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MSK,fleetpride_us,FleetPride,FleetPride Parts,2433 N 32nd St,Muskogee,OK,+1 918-682-8281,https://branches.fleetpride.com/ok/muskogee/truckparts-msk.html,Mo-Fr 08:00-17:00,,35.7811055,-95.4034041,POINT(-95.4034041 35.7811055),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MTA,fleetpride_us,FleetPride,FleetPride Parts,1220 Kennestone Cir,Marietta,GA,+1 770-425-0996,https://branches.fleetpride.com/ga/marietta/truckparts-mta.html,Mo-Fr 07:30-17:00,,33.9817026,-84.5530947,POINT(-84.5530947 33.9817026),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MTP,fleetpride_us,FleetPride,FleetPride Parts,1108 N Kinney Ave,Mount Pleasant,MI,+1 989-773-5990,https://branches.fleetpride.com/mi/mountpleasant/truckparts-mtp.html,Mo-Fr 07:30-17:00,,43.6144219,-84.7699375,POINT(-84.7699375 43.6144219),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:MTS,fleetpride_us,FleetPride,FleetPride Parts,4362 6225 Rd,Montrose,CO,+1 970-240-4484,https://branches.fleetpride.com/co/montrose/truckparts-mts.html,Mo-Fr 08:00-17:00,,38.5243851,-107.9253616,POINT(-107.9253616 38.5243851),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
